transaction_id,transaction_key,customer_key,currency_key,category_key,date_key,transaction_timestamp,transaction_amount_eur,current_exchange_rate,is_high_value_transaction
42951,74687,1078,1,3,217,2020-08-04 01:21:00,70.29,1.0,0
44740,74689,1178,2,2,217,2020-08-04 01:28:00,11.16,0.09496,0
13656,74692,1398,1,1,217,2020-08-04 01:43:00,116.69,1.0,0
89822,74698,1058,1,1,217,2020-08-04 02:09:00,16.11,1.0,0
40229,74701,59,2,2,217,2020-08-04 02:21:00,7.76,0.09496,0
40990,74704,558,2,2,217,2020-08-04 02:31:00,8.03,0.09496,0
68943,74706,1051,2,1,217,2020-08-04 02:35:00,7.66,0.09496,0
78565,74709,604,1,3,217,2020-08-04 02:39:00,129.17,1.0,0
54558,74710,99,1,1,217,2020-08-04 02:40:00,80.97,1.0,0
116082,74712,285,1,2,217,2020-08-04 02:45:00,57.42,1.0,0
89414,74714,959,1,2,217,2020-08-04 02:51:00,139.19,1.0,0
25646,74715,31,3,2,217,2020-08-04 02:54:00,4.46,0.08787,0
95204,74720,1417,1,1,217,2020-08-04 03:26:00,106.21,1.0,0
19069,74722,12,2,3,217,2020-08-04 03:27:00,12.41,0.09496,0
46749,74724,1230,1,3,217,2020-08-04 03:30:00,76.96,1.0,0
8884,74725,485,1,1,217,2020-08-04 03:41:00,178.13,1.0,0
6734,74732,1475,1,1,217,2020-08-04 04:07:00,156.08,1.0,0
67068,74735,392,2,3,217,2020-08-04 04:15:00,9.7,0.09496,0
96224,74736,1535,1,1,217,2020-08-04 04:16:00,108.8,1.0,0
19807,74742,594,2,1,217,2020-08-04 04:56:00,3.18,0.09496,0
102127,74744,380,1,2,217,2020-08-04 05:00:00,76.95,1.0,0
75877,74745,352,3,3,217,2020-08-04 05:00:00,4.25,0.08787,0
67152,74747,1338,3,1,217,2020-08-04 05:12:00,10.11,0.08787,0
3822,74748,154,1,3,217,2020-08-04 05:16:00,45.57,1.0,0
52494,74750,1345,1,1,217,2020-08-04 05:22:00,162.42,1.0,0
36492,74759,1553,2,1,217,2020-08-04 06:25:00,9.06,0.09496,0
30690,74760,1028,3,2,217,2020-08-04 06:27:00,2.32,0.08787,0
16479,74761,1545,1,2,217,2020-08-04 06:28:00,46.3,1.0,0
81352,74765,443,3,2,217,2020-08-04 06:39:00,15.4,0.08787,0
69435,74767,247,1,1,217,2020-08-04 07:00:00,30.68,1.0,0
105595,74775,156,2,1,217,2020-08-04 07:59:00,8.94,0.09496,0
75264,74777,1241,2,3,217,2020-08-04 08:08:00,7.64,0.09496,0
50985,74779,1051,1,2,217,2020-08-04 08:23:00,110.95,1.0,0
18743,74786,1503,3,3,217,2020-08-04 08:39:00,6.15,0.08787,0
77139,74789,197,1,2,217,2020-08-04 08:51:00,34.38,1.0,0
56992,74790,882,1,1,217,2020-08-04 08:55:00,87.25,1.0,0
119674,74793,548,1,2,217,2020-08-04 09:07:00,165.27,1.0,0
100066,74796,850,1,1,217,2020-08-04 09:14:00,119.7,1.0,0
8592,74797,279,2,3,217,2020-08-04 09:15:00,6.99,0.09496,0
43926,74804,530,3,2,217,2020-08-04 09:38:00,10.85,0.08787,0
37874,74808,1323,1,2,217,2020-08-04 10:13:00,109.64,1.0,0
23950,74811,1584,1,3,217,2020-08-04 10:25:00,68.1,1.0,0
38542,74812,1380,1,2,217,2020-08-04 10:38:00,109.88,1.0,0
81717,74814,1556,1,2,217,2020-08-04 10:45:00,73.37,1.0,0
51272,74816,248,1,2,217,2020-08-04 11:00:00,128.61,1.0,0
4518,74818,853,2,1,217,2020-08-04 11:02:00,5.23,0.09496,0
89637,74820,67,2,3,217,2020-08-04 11:06:00,6.87,0.09496,0
30116,74821,204,3,2,217,2020-08-04 11:07:00,5.97,0.08787,0
90930,74823,191,1,3,217,2020-08-04 11:14:00,125.28,1.0,0
58211,74826,1052,3,2,217,2020-08-04 11:25:00,14.52,0.08787,0
55007,74827,850,1,3,217,2020-08-04 11:28:00,119.84,1.0,0
102563,74828,377,1,3,217,2020-08-04 11:31:00,60.76,1.0,0
93714,74834,1206,1,3,217,2020-08-04 11:45:00,74.67,1.0,0
107612,74837,663,3,1,217,2020-08-04 11:59:00,10.4,0.08787,0
59620,74839,1495,1,3,217,2020-08-04 12:02:00,164.13,1.0,0
77624,74843,1087,1,1,217,2020-08-04 12:11:00,62.25,1.0,0
56181,74844,1511,1,1,217,2020-08-04 12:12:00,160.77,1.0,0
118518,74849,1494,1,2,217,2020-08-04 12:37:00,64.63,1.0,0
73055,74850,199,3,3,217,2020-08-04 12:38:00,7.5,0.08787,0
110701,74851,760,1,2,217,2020-08-04 12:39:00,113.06,1.0,0
27670,74852,378,3,3,217,2020-08-04 12:43:00,5.36,0.08787,0
96603,74857,1273,1,1,217,2020-08-04 12:55:00,104.96,1.0,0
12182,74860,1417,1,3,217,2020-08-04 13:00:00,149.75,1.0,0
66459,74863,640,2,3,217,2020-08-04 13:14:00,7.57,0.09496,0
111308,74866,30,3,1,217,2020-08-04 13:29:00,8.97,0.08787,0
45284,74870,88,1,1,217,2020-08-04 13:45:00,41.0,1.0,0
28692,74875,245,2,2,217,2020-08-04 13:54:00,10.22,0.09496,0
17497,74876,1556,1,3,217,2020-08-04 14:05:00,76.49,1.0,0
26588,74879,18,1,2,217,2020-08-04 14:16:00,61.9,1.0,0
83471,74885,805,2,2,217,2020-08-04 14:25:00,14.65,0.09496,0
20189,74893,222,1,1,217,2020-08-04 15:07:00,121.24,1.0,0
7476,74900,1137,1,1,217,2020-08-04 15:17:00,128.36,1.0,0
45354,74902,730,3,1,217,2020-08-04 15:33:00,8.96,0.08787,0
90735,74904,801,1,2,217,2020-08-04 15:37:00,127.72,1.0,0
75521,74910,881,3,2,217,2020-08-04 15:54:00,7.2,0.08787,0
93754,74911,922,1,3,217,2020-08-04 16:04:00,110.6,1.0,0
20975,74913,1380,1,3,217,2020-08-04 16:13:00,112.09,1.0,0
69520,74914,1196,1,1,217,2020-08-04 16:14:00,122.07,1.0,0
50433,74916,919,1,2,217,2020-08-04 16:17:00,150.14,1.0,0
19181,74928,746,1,3,217,2020-08-04 17:28:00,95.44,1.0,0
77881,74929,669,1,1,217,2020-08-04 17:32:00,115.09,1.0,0
103508,74931,345,1,1,217,2020-08-04 17:35:00,55.35,1.0,0
71165,74933,490,1,2,217,2020-08-04 17:59:00,75.17,1.0,0
108104,74934,1218,2,2,217,2020-08-04 18:00:00,10.5,0.09496,0
108663,74935,1343,3,3,217,2020-08-04 18:16:00,7.94,0.08787,0
103361,74937,1023,1,1,217,2020-08-04 18:19:00,135.14,1.0,0
21943,74938,285,2,3,217,2020-08-04 18:21:00,5.92,0.09496,0
23815,74940,1608,2,2,217,2020-08-04 18:31:00,6.92,0.09496,0
63118,74942,63,1,3,217,2020-08-04 18:41:00,152.17,1.0,0
13026,74943,1056,2,2,217,2020-08-04 18:46:00,10.27,0.09496,0
284,74945,1033,1,2,217,2020-08-04 18:49:00,120.43,1.0,0
44038,74948,595,1,3,217,2020-08-04 18:56:00,96.16,1.0,0
26486,74950,668,3,3,217,2020-08-04 18:57:00,8.65,0.08787,0
37846,74951,846,1,1,217,2020-08-04 18:58:00,-5.93,1.0,0
90888,74952,859,3,2,217,2020-08-04 19:05:00,7.79,0.08787,0
50818,74956,734,2,2,217,2020-08-04 19:18:00,10.2,0.09496,0
108557,74959,1062,2,2,217,2020-08-04 19:23:00,9.59,0.09496,0
67127,74964,1344,1,1,217,2020-08-04 19:48:00,103.7,1.0,0
118251,74967,1527,1,1,217,2020-08-04 19:57:00,91.98,1.0,0
81446,74968,1327,3,3,217,2020-08-04 19:57:00,7.84,0.08787,0
30920,74978,1622,1,2,217,2020-08-04 20:56:00,158.52,1.0,0
104680,74979,1045,1,1,217,2020-08-04 20:58:00,99.46,1.0,0
49172,74983,1602,2,1,217,2020-08-04 21:13:00,6.9,0.09496,0
84043,74984,1258,2,1,217,2020-08-04 21:14:00,8.26,0.09496,0
86798,74985,248,1,3,217,2020-08-04 21:16:00,72.28,1.0,0
9241,74988,546,2,1,217,2020-08-04 21:49:00,12.91,0.09496,0
92820,74989,1411,1,3,217,2020-08-04 21:52:00,108.07,1.0,0
69788,74990,59,1,2,217,2020-08-04 22:01:00,138.88,1.0,0
16974,74993,1265,1,2,217,2020-08-04 22:19:00,71.07,1.0,0
63402,74995,971,3,3,217,2020-08-04 22:25:00,7.99,0.08787,0
85443,74996,1272,1,2,217,2020-08-04 22:35:00,57.7,1.0,0
80621,75001,242,1,3,217,2020-08-04 22:49:00,102.02,1.0,0
27689,75002,610,1,3,217,2020-08-04 22:51:00,124.07,1.0,0
57332,75004,643,1,2,217,2020-08-04 23:17:00,104.68,1.0,0
106120,75010,161,3,3,217,2020-08-04 23:25:00,11.66,0.08787,0
58862,75013,139,3,2,217,2020-08-04 23:35:00,14.46,0.08787,0
92376,75015,743,1,3,217,2020-08-04 23:41:00,115.97,1.0,0
84769,75020,372,1,1,217,2020-08-04 23:57:00,77.97,1.0,0
12191,75024,1216,1,1,218,2020-08-05 00:06:00,23.25,1.0,0
109498,75027,1537,1,1,218,2020-08-05 00:26:00,72.95,1.0,0
112272,75028,716,1,1,218,2020-08-05 00:31:00,102.19,1.0,0
12416,75030,915,1,1,218,2020-08-05 00:42:00,77.97,1.0,0
98584,75031,1542,1,2,218,2020-08-05 00:44:00,60.77,1.0,0
21790,75039,1177,2,1,218,2020-08-05 01:14:00,2.77,0.09496,0
53683,75045,1172,1,1,218,2020-08-05 01:32:00,114.62,1.0,0
76801,75048,714,3,1,218,2020-08-05 01:41:00,9.24,0.08787,0
110911,75050,932,1,1,218,2020-08-05 01:44:00,168.3,1.0,0
98112,75051,75,3,1,218,2020-08-05 01:44:00,5.12,0.08787,0
91689,75052,94,1,1,218,2020-08-05 01:59:00,34.13,1.0,0
67396,75054,719,1,2,218,2020-08-05 02:07:00,96.54,1.0,0
52587,75055,1627,1,3,218,2020-08-05 02:16:00,130.47,1.0,0
58764,75059,45,1,1,218,2020-08-05 02:54:00,94.92,1.0,0
43605,75060,1289,1,3,218,2020-08-05 02:55:00,119.5,1.0,0
17181,75067,51,1,3,218,2020-08-05 03:20:00,85.32,1.0,0
9610,75068,1364,3,1,218,2020-08-05 03:24:00,2.87,0.08787,0
63478,75070,1447,2,2,218,2020-08-05 03:26:00,13.68,0.09496,0
14205,75072,215,2,2,218,2020-08-05 03:35:00,7.29,0.09496,0
38990,75074,750,1,2,218,2020-08-05 03:41:00,176.57,1.0,0
90865,75075,1291,3,2,218,2020-08-05 03:42:00,11.77,0.08787,0
61131,75077,597,2,2,218,2020-08-05 03:47:00,-1.87,0.09496,0
4575,75080,242,3,2,218,2020-08-05 04:05:00,4.04,0.08787,0
68710,75081,1333,1,1,218,2020-08-05 04:13:00,148.13,1.0,0
42103,75082,391,1,3,218,2020-08-05 04:19:00,60.41,1.0,0
118934,75083,1238,1,1,218,2020-08-05 04:24:00,102.93,1.0,0
68165,75087,233,1,1,218,2020-08-05 04:53:00,77.81,1.0,0
4335,75088,735,1,2,218,2020-08-05 04:54:00,158.45,1.0,0
109339,75089,298,1,1,218,2020-08-05 05:00:00,169.64,1.0,0
90235,75091,976,1,3,218,2020-08-05 05:07:00,168.23,1.0,0
118446,75094,493,1,2,218,2020-08-05 05:10:00,151.98,1.0,0
49799,75095,197,2,1,218,2020-08-05 05:12:00,11.9,0.09496,0
6920,75096,1012,1,3,218,2020-08-05 05:12:00,113.1,1.0,0
7119,75098,689,1,1,218,2020-08-05 05:16:00,89.49,1.0,0
116109,75099,227,1,3,218,2020-08-05 05:16:00,184.06,1.0,0
94661,75102,101,3,2,218,2020-08-05 05:25:00,8.67,0.08787,0
74375,75103,703,1,2,218,2020-08-05 05:31:00,88.74,1.0,0
55420,75106,450,3,3,218,2020-08-05 05:47:00,8.89,0.08787,0
70701,75115,1602,1,1,218,2020-08-05 06:36:00,115.98,1.0,0
66335,75122,1099,1,3,218,2020-08-05 07:06:00,87.32,1.0,0
13935,75125,858,1,2,218,2020-08-05 07:29:00,112.59,1.0,0
89640,75129,1499,1,1,218,2020-08-05 07:58:00,119.59,1.0,0
46802,75132,1039,2,1,218,2020-08-05 08:20:00,6.04,0.09496,0
33537,75134,317,3,1,218,2020-08-05 08:27:00,12.48,0.08787,0
62597,75140,455,3,1,218,2020-08-05 09:01:00,4.8,0.08787,0
36502,75142,1117,2,1,218,2020-08-05 09:06:00,7.37,0.09496,0
6603,75143,139,3,2,218,2020-08-05 09:07:00,10.08,0.08787,0
67612,75145,576,1,1,218,2020-08-05 09:19:00,67.88,1.0,0
88638,75149,1118,1,1,218,2020-08-05 09:22:00,72.3,1.0,0
7447,75150,983,2,3,218,2020-08-05 09:32:00,9.21,0.09496,0
54951,75157,212,1,1,218,2020-08-05 09:48:00,91.99,1.0,0
68543,75160,256,1,1,218,2020-08-05 10:04:00,93.43,1.0,0
85930,75161,79,3,2,218,2020-08-05 10:16:00,5.92,0.08787,0
43128,75168,939,2,2,218,2020-08-05 10:48:00,13.05,0.09496,0
17049,75170,923,2,2,218,2020-08-05 10:55:00,9.81,0.09496,0
92904,75175,725,1,1,218,2020-08-05 11:16:00,49.64,1.0,0
114325,75181,274,2,3,218,2020-08-05 11:32:00,10.48,0.09496,0
38159,75187,462,1,3,218,2020-08-05 11:41:00,129.79,1.0,0
61368,75188,483,1,3,218,2020-08-05 11:53:00,46.87,1.0,0
9896,75190,536,1,3,218,2020-08-05 11:56:00,132.34,1.0,0
39441,75195,651,1,2,218,2020-08-05 12:15:00,102.22,1.0,0
32613,75196,1050,1,2,218,2020-08-05 12:17:00,61.28,1.0,0
15989,75201,1217,1,1,218,2020-08-05 12:26:00,69.05,1.0,0
74268,75202,1021,2,2,218,2020-08-05 12:35:00,8.39,0.09496,0
26416,75204,589,1,1,218,2020-08-05 12:37:00,135.33,1.0,0
62998,75205,38,3,2,218,2020-08-05 12:51:00,9.78,0.08787,0
50471,75210,169,3,1,218,2020-08-05 13:10:00,2.54,0.08787,0
20788,75212,1461,1,2,218,2020-08-05 13:12:00,76.55,1.0,0
31150,75214,1518,3,1,218,2020-08-05 13:18:00,5.44,0.08787,0
29060,75218,647,3,2,218,2020-08-05 13:40:00,3.51,0.08787,0
27696,75221,943,1,3,218,2020-08-05 13:46:00,60.11,1.0,0
113028,75222,1478,1,3,218,2020-08-05 13:48:00,60.59,1.0,0
76165,75226,766,3,1,218,2020-08-05 14:14:00,16.41,0.08787,0
12281,75230,541,1,2,218,2020-08-05 14:40:00,101.04,1.0,0
101848,75237,411,1,1,218,2020-08-05 14:56:00,47.82,1.0,0
45229,75238,842,1,3,218,2020-08-05 14:59:00,94.46,1.0,0
119698,75240,154,2,2,218,2020-08-05 15:05:00,12.1,0.09496,0
34531,75245,92,1,2,218,2020-08-05 15:34:00,12.12,1.0,0
88041,75248,1114,1,3,218,2020-08-05 15:44:00,23.14,1.0,0
48744,75249,461,2,3,218,2020-08-05 15:47:00,9.03,0.09496,0
113007,75254,467,1,2,218,2020-08-05 16:07:00,44.7,1.0,0
36736,75260,1174,3,3,218,2020-08-05 16:25:00,6.1,0.08787,0
60517,75262,1440,1,1,218,2020-08-05 16:55:00,49.64,1.0,0
73240,75263,905,2,3,218,2020-08-05 17:03:00,10.04,0.09496,0
29557,75265,1474,1,2,218,2020-08-05 17:14:00,76.38,1.0,0
84951,75269,518,1,2,218,2020-08-05 17:49:00,118.79,1.0,0
106651,75270,1512,2,3,218,2020-08-05 17:57:00,4.97,0.09496,0
117216,75271,1009,2,1,218,2020-08-05 18:05:00,4.35,0.09496,0
60747,75283,697,2,3,218,2020-08-05 18:46:00,13.21,0.09496,0
7397,75288,53,3,2,218,2020-08-05 19:15:00,10.84,0.08787,0
15868,75301,311,1,2,218,2020-08-05 20:11:00,79.94,1.0,0
13607,75303,1293,1,1,218,2020-08-05 20:24:00,155.78,1.0,0
20375,75310,1058,3,3,218,2020-08-05 21:06:00,8.97,0.08787,0
21783,75313,448,1,3,218,2020-08-05 21:15:00,185.58,1.0,0
73721,75315,1380,3,2,218,2020-08-05 21:16:00,13.28,0.08787,0
104610,75318,47,1,3,218,2020-08-05 21:24:00,98.52,1.0,0
83299,75320,1470,1,1,218,2020-08-05 21:27:00,94.09,1.0,0
31745,75324,1405,1,1,218,2020-08-05 21:45:00,159.41,1.0,0
40627,75329,762,2,2,218,2020-08-05 22:15:00,7.63,0.09496,0
50533,75330,240,1,2,218,2020-08-05 22:23:00,111.5,1.0,0
56590,75331,1599,1,1,218,2020-08-05 22:25:00,142.44,1.0,0
69014,75335,811,1,1,218,2020-08-05 22:43:00,107.85,1.0,0
118339,75336,146,1,1,218,2020-08-05 22:48:00,153.61,1.0,0
112088,75337,291,2,3,218,2020-08-05 22:50:00,11.85,0.09496,0
23962,75341,419,1,1,218,2020-08-05 23:03:00,54.79,1.0,0
103474,75346,246,1,2,218,2020-08-05 23:39:00,121.2,1.0,0
102554,75347,1623,2,2,218,2020-08-05 23:40:00,11.05,0.09496,0
92653,75348,1400,1,1,218,2020-08-05 23:42:00,42.61,1.0,0
109574,75352,1149,3,3,219,2020-08-06 00:15:00,6.7,0.08787,0
89797,75360,243,1,1,219,2020-08-06 01:03:00,163.36,1.0,0
15259,75364,961,1,1,219,2020-08-06 01:18:00,112.82,1.0,0
17486,75366,1480,1,2,219,2020-08-06 01:22:00,99.09,1.0,0
117332,75367,509,3,2,219,2020-08-06 01:35:00,3.77,0.08787,0
103660,75371,1221,2,2,219,2020-08-06 01:48:00,10.39,0.09496,0
22692,75373,443,1,1,219,2020-08-06 02:06:00,69.48,1.0,0
77692,75376,757,1,2,219,2020-08-06 02:09:00,116.49,1.0,0
78481,75377,341,1,3,219,2020-08-06 02:15:00,66.03,1.0,0
107302,75385,49,1,2,219,2020-08-06 02:46:00,148.18,1.0,0
1055,75386,825,1,3,219,2020-08-06 02:49:00,70.64,1.0,0
116201,75387,298,1,1,219,2020-08-06 02:52:00,-10.21,1.0,0
89864,75391,333,2,3,219,2020-08-06 03:32:00,18.72,0.09496,0
106334,75393,33,1,3,219,2020-08-06 03:38:00,58.35,1.0,0
109548,75394,156,2,1,219,2020-08-06 03:47:00,9.67,0.09496,0
90955,75395,1538,2,2,219,2020-08-06 03:53:00,7.4,0.09496,0
110427,75397,567,1,3,219,2020-08-06 03:59:00,118.73,1.0,0
63123,75400,171,1,3,219,2020-08-06 04:17:00,108.39,1.0,0
57976,75407,831,1,1,219,2020-08-06 04:47:00,40.16,1.0,0
17320,75408,779,1,1,219,2020-08-06 04:48:00,97.75,1.0,0
52306,75409,1294,1,3,219,2020-08-06 04:50:00,97.52,1.0,0
97187,75417,1348,2,1,219,2020-08-06 05:21:00,9.83,0.09496,0
87614,75418,1063,1,3,219,2020-08-06 05:26:00,135.41,1.0,0
85071,75425,1481,3,2,219,2020-08-06 05:57:00,10.0,0.08787,0
44002,75427,147,1,2,219,2020-08-06 05:59:00,125.41,1.0,0
102221,75429,1138,1,1,219,2020-08-06 06:17:00,142.26,1.0,0
78120,75430,468,1,3,219,2020-08-06 06:21:00,127.3,1.0,0
93460,75431,1619,1,3,219,2020-08-06 06:27:00,20.06,1.0,0
64596,75436,425,3,3,219,2020-08-06 06:54:00,6.79,0.08787,0
94399,75437,117,3,3,219,2020-08-06 06:54:00,10.85,0.08787,0
64259,75442,1258,1,3,219,2020-08-06 07:14:00,81.32,1.0,0
63711,75443,435,1,1,219,2020-08-06 07:15:00,116.6,1.0,0
66407,75447,1557,1,3,219,2020-08-06 07:35:00,74.75,1.0,0
38443,75455,372,3,3,219,2020-08-06 08:04:00,12.2,0.08787,0
115003,75456,215,1,3,219,2020-08-06 08:08:00,129.58,1.0,0
57014,75457,1004,3,1,219,2020-08-06 08:11:00,9.45,0.08787,0
56918,75459,1494,3,1,219,2020-08-06 08:16:00,10.42,0.08787,0
100687,75460,773,1,1,219,2020-08-06 08:20:00,168.72,1.0,0
26901,75461,1435,1,2,219,2020-08-06 08:21:00,73.42,1.0,0
5719,75463,514,1,2,219,2020-08-06 08:25:00,91.53,1.0,0
102271,75466,1087,3,3,219,2020-08-06 08:54:00,4.52,0.08787,0
76028,75468,1333,1,3,219,2020-08-06 08:58:00,66.96,1.0,0
118415,75470,1555,3,1,219,2020-08-06 09:06:00,15.34,0.08787,0
109321,75471,107,3,1,219,2020-08-06 09:15:00,8.01,0.08787,0
71548,75483,1084,1,2,219,2020-08-06 09:59:00,123.42,1.0,0
55477,75486,336,3,2,219,2020-08-06 10:07:00,12.89,0.08787,0
3353,75488,688,1,1,219,2020-08-06 10:33:00,142.48,1.0,0
10948,75489,271,3,2,219,2020-08-06 10:41:00,9.27,0.08787,0
26922,75491,1129,1,2,219,2020-08-06 10:43:00,93.92,1.0,0
31474,75493,915,1,3,219,2020-08-06 11:01:00,59.01,1.0,0
44832,75495,839,1,2,219,2020-08-06 11:23:00,145.97,1.0,0
115105,75496,97,1,3,219,2020-08-06 11:25:00,70.95,1.0,0
70190,75498,118,3,3,219,2020-08-06 11:33:00,14.77,0.08787,0
4977,75505,1548,3,1,219,2020-08-06 11:52:00,9.93,0.08787,0
44337,75509,431,1,2,219,2020-08-06 12:15:00,94.35,1.0,0
10302,75511,833,1,2,219,2020-08-06 12:23:00,78.48,1.0,0
57106,75513,1581,2,3,219,2020-08-06 12:32:00,10.15,0.09496,0
116451,75520,27,1,1,219,2020-08-06 12:59:00,22.5,1.0,0
110970,75523,1193,1,1,219,2020-08-06 13:06:00,58.64,1.0,0
4135,75524,117,1,1,219,2020-08-06 13:07:00,116.93,1.0,0
71936,75529,193,1,1,219,2020-08-06 13:43:00,84.82,1.0,0
28549,75535,39,2,3,219,2020-08-06 14:16:00,6.9,0.09496,0
54217,75536,1611,1,1,219,2020-08-06 14:18:00,117.63,1.0,0
91362,75540,487,3,3,219,2020-08-06 14:24:00,2.5,0.08787,0
25728,75552,1350,3,1,219,2020-08-06 15:21:00,9.07,0.08787,0
108357,75555,967,1,2,219,2020-08-06 15:27:00,180.73,1.0,0
69013,75557,159,1,3,219,2020-08-06 15:33:00,94.83,1.0,0
67377,75562,66,1,1,219,2020-08-06 15:47:00,84.55,1.0,0
42213,75565,1582,1,3,219,2020-08-06 16:06:00,97.27,1.0,0
36709,75570,1274,1,2,219,2020-08-06 16:21:00,123.92,1.0,0
115665,75571,910,1,3,219,2020-08-06 16:24:00,143.87,1.0,0
10857,75576,666,3,3,219,2020-08-06 16:42:00,6.57,0.08787,0
106764,75581,411,3,2,219,2020-08-06 17:03:00,6.12,0.08787,0
109887,75585,48,2,3,219,2020-08-06 17:19:00,3.72,0.09496,0
95266,75589,291,1,2,219,2020-08-06 17:23:00,137.36,1.0,0
38324,75592,273,2,2,219,2020-08-06 17:36:00,10.48,0.09496,0
14839,75602,919,1,3,219,2020-08-06 18:56:00,159.55,1.0,0
110230,75604,521,3,2,219,2020-08-06 19:00:00,11.25,0.08787,0
104730,75609,1042,1,1,219,2020-08-06 19:21:00,96.95,1.0,0
32283,75621,266,2,2,219,2020-08-06 19:45:00,12.94,0.09496,0
111328,75622,877,1,3,219,2020-08-06 19:46:00,90.85,1.0,0
114412,75624,446,3,1,219,2020-08-06 19:54:00,3.93,0.08787,0
1243,75625,1519,1,2,219,2020-08-06 19:59:00,102.82,1.0,0
71707,75635,21,1,1,219,2020-08-06 20:53:00,73.98,1.0,0
31476,75637,691,3,2,219,2020-08-06 21:06:00,6.67,0.08787,0
42597,75640,1077,2,1,219,2020-08-06 21:09:00,12.17,0.09496,0
24159,75643,710,3,1,219,2020-08-06 21:21:00,4.44,0.08787,0
3122,75648,670,1,1,219,2020-08-06 21:36:00,104.93,1.0,0
40146,75649,482,3,2,219,2020-08-06 21:42:00,1.63,0.08787,0
28250,75651,739,1,1,219,2020-08-06 22:07:00,99.79,1.0,0
15899,75653,949,1,1,219,2020-08-06 22:17:00,94.88,1.0,0
3536,75655,926,1,2,219,2020-08-06 22:30:00,114.29,1.0,0
15200,75656,514,1,2,219,2020-08-06 22:34:00,78.62,1.0,0
45661,75657,323,1,3,219,2020-08-06 22:39:00,131.99,1.0,0
1818,75660,482,1,3,219,2020-08-06 22:42:00,105.22,1.0,0
28728,75661,168,3,1,219,2020-08-06 22:43:00,5.15,0.08787,0
69792,75663,1368,2,2,219,2020-08-06 22:55:00,14.66,0.09496,0
90206,75664,963,1,3,219,2020-08-06 22:58:00,146.67,1.0,0
21075,75665,585,1,1,219,2020-08-06 23:04:00,102.92,1.0,0
11338,75669,567,1,2,219,2020-08-06 23:39:00,129.54,1.0,0
69158,75670,1268,2,1,219,2020-08-06 23:55:00,6.26,0.09496,0
85354,75671,1026,1,1,219,2020-08-06 23:58:00,101.36,1.0,0
60158,75672,1389,1,1,220,2020-08-07 00:00:00,36.66,1.0,0
104754,75676,1229,2,3,220,2020-08-07 00:14:00,7.78,0.09496,0
25180,75678,107,3,3,220,2020-08-07 00:20:00,5.56,0.08787,0
95306,75679,1027,1,2,220,2020-08-07 00:22:00,171.54,1.0,0
101520,75681,902,1,3,220,2020-08-07 00:34:00,160.1,1.0,0
78029,75686,513,1,2,220,2020-08-07 00:51:00,67.55,1.0,0
10640,75688,1339,1,3,220,2020-08-07 01:03:00,115.27,1.0,0
76003,75690,619,1,1,220,2020-08-07 01:15:00,98.51,1.0,0
100280,75695,1261,1,3,220,2020-08-07 01:22:00,31.33,1.0,0
31049,75698,791,1,2,220,2020-08-07 01:32:00,88.63,1.0,0
40788,75705,1097,2,1,220,2020-08-07 01:54:00,6.71,0.09496,0
39521,75706,57,2,1,220,2020-08-07 01:57:00,5.94,0.09496,0
95537,75717,1085,3,3,220,2020-08-07 02:38:00,8.17,0.08787,0
39229,75718,557,3,1,220,2020-08-07 02:42:00,4.17,0.08787,0
104807,75720,1563,1,3,220,2020-08-07 02:47:00,90.69,1.0,0
114567,75726,598,1,3,220,2020-08-07 03:42:00,46.91,1.0,0
30124,75727,1125,3,1,220,2020-08-07 03:44:00,5.44,0.08787,0
16697,75730,1579,2,1,220,2020-08-07 04:01:00,13.74,0.09496,0
92371,75732,1234,1,2,220,2020-08-07 04:05:00,103.05,1.0,0
5432,75736,693,2,3,220,2020-08-07 04:27:00,8.23,0.09496,0
13763,75743,371,1,2,220,2020-08-07 05:17:00,62.47,1.0,0
39979,75744,696,1,1,220,2020-08-07 05:19:00,155.17,1.0,0
46719,75748,239,2,3,220,2020-08-07 05:33:00,17.14,0.09496,0
91203,75751,1622,1,3,220,2020-08-07 05:42:00,127.27,1.0,0
71498,75756,1153,1,2,220,2020-08-07 06:13:00,59.28,1.0,0
56973,75761,401,3,3,220,2020-08-07 06:24:00,7.77,0.08787,0
84783,75764,977,3,2,220,2020-08-07 06:51:00,10.68,0.08787,0
111001,75768,166,3,1,220,2020-08-07 07:11:00,8.13,0.08787,0
115544,75769,794,3,2,220,2020-08-07 07:13:00,6.47,0.08787,0
48149,75770,261,2,3,220,2020-08-07 07:14:00,7.76,0.09496,0
17819,75775,1313,3,3,220,2020-08-07 07:31:00,7.71,0.08787,0
37897,75782,1074,1,2,220,2020-08-07 07:46:00,177.4,1.0,0
29638,75783,1035,2,2,220,2020-08-07 07:53:00,10.31,0.09496,0
3808,75785,540,1,2,220,2020-08-07 07:57:00,132.84,1.0,0
109718,75793,1386,2,3,220,2020-08-07 08:35:00,10.38,0.09496,0
29747,75794,1256,3,3,220,2020-08-07 08:38:00,6.22,0.08787,0
101020,75798,1273,1,1,220,2020-08-07 08:53:00,115.25,1.0,0
23045,75802,6,2,3,220,2020-08-07 09:24:00,7.11,0.09496,0
61818,75803,575,1,2,220,2020-08-07 09:27:00,107.94,1.0,0
61880,75817,621,1,3,220,2020-08-07 10:33:00,135.72,1.0,0
